Date,Year,SITE,LATDEC,LO-9999EC,DEPTH,BAY,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,APA,CHLA,TOC,SiO2,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH,Kd,TN_TP,N_P,DIN_TP,DSIGT,Si_DIN
22-11-1996,1996,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.3,1.1,0.2,0.313,44.54,1.613,42.927,0.428,0.138,0.466,2.125,882.292,-9999,20.7,19.2,23.1,22.9,5.2,5,1.8,-9999,-9999,104.2,11.7,3.8,-9999,-9999
22-11-1996,1996,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,1.62,1.378,0.243,0.715,30.52,2.335,28.185,0.57,0.168,0.45,1.516,533.875,-9999,28.8,28.8,22.8,22.8,4,4.1,2.3,-9999,-9999,53.5,13.9,4.1,-9999,-9999
22-11-1996,1996,Tarpon Bay,25.4173,-80.9984,2.7,WWB,2.848,2.635,0.213,0.865,73.149,3.713,69.437,0.423,0.07,0.624,1.853,1604.375,-9999,4.8,5.4,23.7,23.1,6.5,6.8,0.7,-9999,-9999,173.1,53,8.8,-9999,-9999
05-12-1996,1996,Joe Bay,25.2245,-80.5366,1.4,FB,2.565,2.255,0.31,0.988,53.918,3.553,50.366,0.378,0.01,1.563,1.922,857.708,-9999,6.5,6.5,23.8,23.8,7.9,7.9,7.35,-9999,-9999,142.8,355.3,9.4,-9999,-9999
05-12-1996,1996,Little Madeira Bay,25.1752,-80.6269,1.6,FB,4.968,3.92,1.048,8.37,53.33,13.338,39.992,0.253,0.005,0.342,1.131,686.75,-9999,16.1,16.9,23.8,23.7,6.8,6.8,11.9,-9999,-9999,211.2,2667.5,52.8,-9999,-9999
05-12-1996,1996,TS/Ph9,25.1771,-80.4916,1.7,FB,3.555,2.943,0.613,3.985,44.089,7.54,36.549,0.16,0.005,0.2,0.146,577.792,-9999,23.7,23.7,23.8,23.8,7.2,7.3,6.8,-9999,-9999,275.6,1508,47.1,0,-9999
06-12-1996,1996,TS/Ph10,25.0247,-80.681,2.3,FB,1.148,0.778,0.37,5.948,48.363,7.095,41.268,0.138,0.093,0.308,0.066,538.063,-9999,28.7,29.6,24,24.3,7.2,7.1,1.3,-9999,-9999,351.7,76.7,51.6,0.579,-9999
06-12-1996,1996,TS/Ph11,24.9129,-80.938,3.1,FB,0.06,0,0.06,0.423,37.423,0.483,36.941,0.49,0.015,0.543,1.587,496.208,-9999,32.7,32.7,23.8,23.8,6.3,6.3,3.4,-9999,-9999,76.4,32.2,1,0,-9999
02-01-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.315,0.193,0.123,1.118,41.333,1.433,39.9,0.175,0.12,0.026,1.139,847.708,-9999,25.1,25.5,23.9,23.7,2.9,2.8,2.3,-9999,-9999,236.2,11.9,8.2,-9999,-9999
02-01-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,0.675,0.535,0.14,0.898,31.732,1.573,30.159,0.178,0.018,0.026,1.057,628.333,-9999,29.6,31.2,23.6,23.1,4,3.3,1.25,-9999,-9999,178.8,89.9,8.9,-9999,-9999
03-01-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,5.033,4.735,0.298,2.165,74.268,7.198,67.071,0.355,0.045,0.073,1.269,1596.458,-9999,6.9,7.4,24.2,24,5.6,5.8,0.45,-9999,-9999,209.2,159.9,20.3,-9999,-9999
03-01-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,4.735,4.42,0.315,4.458,87.406,9.193,78.214,0.408,0.038,0.264,3.82,1752.083,-9999,1.5,1.8,26.1,24.2,5.8,6.4,0.75,-9999,-9999,214.5,245.1,22.6,-9999,-9999
07-01-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,1.245,1.235,0.01,1.07,37.353,2.315,35.038,0.283,0.033,1.17,1.435,815.854,-9999,16.9,22.5,25.4,26.6,7.1,6.2,7.95,-9999,-9999,132.2,71.2,8.2,-9999,-9999
07-01-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,1.45,1.273,0.178,1.59,36.772,3.04,33.732,0.178,0.013,0.392,0.472,715.896,-9999,19.6,19.6,24.9,24.9,7.1,7.1,8.75,-9999,-9999,207.2,243.2,17.1,-9999,-9999
07-01-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,1.393,1.19,0.203,1.335,33.229,2.728,30.502,0.143,0.015,0.156,0.199,607.333,-9999,25.3,25.3,24.9,24.9,7.2,7.2,1.45,-9999,-9999,233.2,181.8,19.1,0,-9999
08-01-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.54,0.365,0.175,9.88,61.954,10.42,51.534,0.213,0.003,0.576,0.259,833.563,-9999,29.2,29.5,25.6,25.3,5.8,6.5,0.9,-9999,-9999,291.6,4168,49,0.326,-9999
08-01-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.083,0.058,0.025,0.205,51.8,0.288,51.513,0.285,0,0.113,0.838,373.396,-9999,33.2,33.2,24.6,24.6,6.8,6.7,1.4,-9999,-9999,181.8,-9999,1,0,-9999
28-01-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,5.833,5.603,0.23,2.235,83.391,8.068,75.324,0.305,0.078,0.209,2.321,1721.458,-9999,3.1,3.2,22.1,22.1,4.7,4.7,0.25,-9999,-9999,273.4,104.1,26.5,-9999,-9999
28-01-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.363,0.335,0.028,0.2,40.756,0.563,40.193,0.248,0.03,0.07,1.143,883.958,-9999,22.6,22.6,22.5,22.4,7.7,7.8,0.8,-9999,-9999,164.7,18.8,2.3,-9999,-9999
28-01-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,0.28,0.203,0.078,0.395,33.926,0.675,33.251,0.353,0.053,0.021,1.883,539.021,-9999,31.1,31.1,20.5,20.5,7.9,7.9,0.7,-9999,-9999,96.2,12.9,1.9,-9999,-9999
28-01-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,5.985,5.788,0.198,5.668,76.377,11.653,64.725,0.27,0.083,0.422,4.33,1721.875,-9999,1.8,1.9,22.4,22.4,5.9,5.8,0.35,-9999,-9999,282.9,141.2,43.2,-9999,-9999
14-02-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,0.255,0.193,0.063,0.185,49.281,0.44,48.841,0.345,0.063,1.306,1.611,856.667,-9999,13.9,18.2,24.7,25.1,7.5,7.3,3.95,-9999,-9999,142.8,7,1.3,-9999,-9999
14-02-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,0.698,0.45,0.248,2.67,44.861,3.368,41.493,0.195,0.02,0.16,0.385,681.229,-9999,19.7,20.2,24,24,6.6,6,37.25,-9999,-9999,230.1,168.4,17.3,-9999,-9999
14-02-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,0.053,0.02,0.033,0.228,35.98,0.28,35.7,0.158,0.033,0.133,0.158,573.042,-9999,25.2,25.2,24.3,24.3,7.3,7.3,2.75,-9999,-9999,228.4,8.6,1.8,0,-9999
15-02-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.248,0.063,0.185,5.888,55.117,6.135,48.982,0.233,0.005,0.414,0.216,942.5,-9999,29.6,29.6,25.2,25.2,7,7,1.55,-9999,-9999,237.1,1227,26.4,0,-9999
15-02-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.02,0,0.02,0.123,17.926,0.143,17.784,0.095,0.003,0.083,0.233,366.479,-9999,34.5,34.5,25.3,25.3,7.8,7.8,1.8,-9999,-9999,188.7,57,1.5,0,-9999
25-02-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.495,2.265,0.23,0.6,58.151,3.095,55.056,0.343,0.013,0.054,1.072,1295.208,-9999,17.9,18,25.6,25.6,4.5,4.6,2,-9999,-9999,169.8,247.6,9,-9999,-9999
25-02-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.295,0.17,0.125,0.323,32.723,0.618,32.105,0.405,0.02,0.027,1.381,753.396,-9999,27.1,27.2,25.4,25.4,6.1,6.1,4.45,-9999,-9999,80.8,30.9,1.5,-9999,-9999
25-02-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,2.663,2.12,0.543,0.94,33.302,3.603,29.699,0.475,0.07,0.022,1.289,641.25,-9999,29.9,29.9,25,24.9,5.2,5.2,4,-9999,-9999,70.1,51.5,7.6,-9999,-9999
25-02-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,6.788,6.378,0.41,2.76,83.754,9.548,74.206,0.525,0.035,0.187,3.699,1912.917,-9999,3.6,3.6,25.8,25.8,5.1,5,7.2,-9999,-9999,159.5,272.8,18.2,-9999,-9999
12-03-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,2.825,2.315,0.51,5.35,46.873,8.175,38.698,0.213,0.045,0.138,0.347,796.917,22.87,24,23.9,26.7,26.7,6.7,7.1,6.05,-9999,-9999,220.6,181.7,38.5,-9999,2.8
12-03-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.265,0.208,0.058,2.838,31.904,3.103,28.801,0.16,0.01,0.179,0.156,509.708,5.97,35.9,36.6,25.1,24.8,6.8,6.7,0.75,-9999,-9999,199.4,310.3,19.4,0.628,1.9
12-03-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0,0,0,0.138,17.014,0.138,16.877,0.258,0,0.065,0.425,347.896,15.74,37.3,37.3,25.4,25.2,6.6,6.7,1.25,-9999,-9999,66.1,-9999,0.5,0.071,114.1
13-03-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,0.945,0.823,0.123,0.625,43.054,1.57,41.484,0.363,0.045,1.948,2.099,958.542,13.333,21.1,21,25.1,25.2,6.2,6,10.5,-9999,-9999,118.8,34.9,4.3,-9999,8.5
13-03-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,0.368,0.328,0.04,0.278,33.613,0.645,32.968,0.175,0.015,0.214,0.253,719.813,0.21,27.8,27.7,24.7,24.7,6.5,6.5,6.15,-9999,-9999,192.1,43,3.7,-0.075,0.3
25-03-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.135,1.933,0.203,0.64,50.139,2.775,47.364,0.5,0.063,0.115,1.172,1314.167,52.778,20.5,20.5,25.3,25.2,3.3,3.3,0.95,-9999,-9999,100.3,44.4,5.6,-9999,19
25-03-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.293,0.24,0.053,0.515,30.82,0.808,30.013,0.493,0.008,0.059,1.306,652.917,7.6,32.1,32.1,25.3,25.3,4.6,4.6,1.55,-9999,-9999,62.6,107.7,1.6,-9999,9.4
25-03-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,1.14,0.923,0.218,0.845,31.539,1.985,29.554,0.515,0.125,0.043,1.83,579.083,16.245,33.3,33.3,25,25,4.7,4.7,2.65,-9999,-9999,61.2,15.9,3.9,-9999,8.2
25-03-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,2.685,2.483,0.203,0.358,63.411,3.043,60.369,0.598,0.078,0.557,3.835,1658.333,73.653,11.3,11.3,25.6,25.6,5,5.1,1.95,-9999,-9999,106.1,39.3,5.1,-9999,24.2
15-04-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,0.503,0.35,0.153,2.318,35.027,2.82,32.207,0.263,0.015,0.609,1.25,767.104,-9999,28.1,28,27.6,27.6,6.7,6.7,3.25,-9999,-9999,133.4,188,10.7,-9999,-9999
15-04-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,2.235,1.8,0.435,2.668,42.356,4.903,37.453,0.198,0.033,0.205,0.515,742.188,-9999,26.1,26.1,27.2,27.2,6.8,6.7,23.2,-9999,-9999,214.5,150.9,24.8,-9999,-9999
15-04-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,0.248,0.158,0.09,0.543,32.493,0.79,31.703,0.135,0.033,0.163,0.343,655.458,-9999,29.5,29.5,26.8,26.9,6.8,6.8,3.25,-9999,-9999,240.7,24.3,5.9,-0.036,-9999
16-04-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.225,0.12,0.105,4.388,34.953,4.613,30.34,0.19,0.005,0.452,0.372,672.521,-9999,36.3,36.3,25.8,25.8,5.9,5.9,6.75,-9999,-9999,184,922.5,24.3,0,-9999
16-04-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.05,0.033,0.018,0.2,19.158,0.25,18.908,0.24,0.005,0.155,0.785,427.063,-9999,37.4,37.3,25.8,25.8,5.8,5.7,8.4,-9999,-9999,79.8,50,1,-0.075,-9999
23-04-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,0.463,0.298,0.165,0.263,43.89,0.725,43.165,0.49,0.015,0.049,2.299,1093.333,-9999,27.5,27.9,26.7,26.5,4.5,4.2,1.35,-9999,-9999,89.6,48.3,1.5,-9999,-9999
23-04-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.195,0.118,0.078,0.208,31.725,0.403,31.323,0.505,0,0.049,4.187,712.667,-9999,32.9,32.9,26.5,26.4,6.4,6.4,7.25,-9999,-9999,62.8,-9999,0.8,-9999,-9999
23-04-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,0.59,0.46,0.13,0.545,32.475,1.135,31.34,0.523,0.07,0.04,1.702,697.042,-9999,33.1,33.1,24.8,24.5,5.2,5.3,1.35,-9999,-9999,62.2,16.2,2.2,-9999,-9999
23-04-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.505,0.398,0.108,0.278,64.009,0.783,63.227,0.583,0.023,0.39,3.782,1675.625,-9999,15.2,19.3,26.9,26.7,6.3,5.9,4.3,-9999,-9999,109.9,34.8,1.3,-9999,-9999
20-05-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,3.055,2.488,0.568,1.188,52.948,4.243,48.706,0.668,0.14,0.056,2.566,1004.792,55.302,29.5,29.5,30,30,5.8,5.8,1.3,-9999,-9999,79.3,30.3,6.4,-9999,13
20-05-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.275,0.18,0.095,0.265,39.63,0.54,39.09,0.545,0.025,0.055,5.175,662.75,27.687,33.6,33.6,29.7,29.7,5.3,5.3,2.65,-9999,-9999,72.7,21.6,1,-9999,51.3
20-05-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,0.778,0.723,0.055,0.28,43.035,1.058,41.977,0.548,0.01,0.068,3.255,693.229,30,33.4,33.4,28.8,28.8,5.2,5.4,2.25,-9999,-9999,78.6,105.8,1.9,-9999,28.4
20-05-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,1.905,1.63,0.275,1.028,71.583,2.933,68.65,0.638,0.038,0.18,1.672,1764.792,79.217,15.5,15.6,29.3,29.3,5.9,6,1,-9999,-9999,112.3,78.2,4.6,-9999,27
22-05-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.433,0.29,0.143,7.978,61.089,8.41,52.679,0.118,0.008,0.701,0.385,869.792,41.281,38.9,38.9,30.9,30.9,6.7,6.8,1.2,-9999,-9999,519.9,1121.3,71.6,0,4.9
22-05-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.553,0.36,0.193,1.248,23.647,1.8,21.847,0.248,0.025,0.238,0.914,404.208,35.801,37.7,37.7,31.2,30.7,6.3,6.3,5.65,-9999,-9999,95.5,72,7.3,0.213,19.9
23-05-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,1.44,1.153,0.288,5.448,53.961,6.888,47.074,0.183,0,0.572,0.433,857.083,7.473,30.3,30.3,30.3,30.4,3,3,1.5,-9999,-9999,295.7,-9999,37.7,-9999,1.1
23-05-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,3.7,3.03,0.67,5.46,50.39,9.16,41.23,0.123,0,0.341,0.417,704.417,26.085,28.6,28.6,29.6,29.6,6.1,6,10.45,-9999,-9999,411.3,-9999,74.8,-9999,2.8
23-05-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,1.418,1.268,0.15,2.238,43.459,3.655,39.804,0.105,0,0.277,0.351,665.958,7.082,31.9,31.9,30.5,30.5,2.9,2.8,1.4,-9999,-9999,413.9,-9999,34.8,0,1.9
11-06-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,2.803,2.685,0.118,12.063,55.132,14.865,40.267,0.25,0.048,0.672,1.245,818.667,1.727,13.5,21.9,27.6,27,6.6,6.6,1.45,-9999,-9999,220.5,313,59.5,-9999,0.1
11-06-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,2.275,2.063,0.213,2.758,41.388,5.033,36.355,0.28,0.033,0.473,0.741,867.5,2.087,13.1,24.1,28.9,26.8,6.3,5.8,6.15,-9999,-9999,147.8,154.9,18,-9999,0.4
11-06-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,1.015,0.753,0.263,22.8,73.113,23.815,49.298,0.295,0,0.55,0.433,899.167,2.608,35.2,36.2,28.6,28.3,6,6,1.9,-9999,-9999,247.8,-9999,80.7,0.859,0.1
11-06-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,1.488,1.295,0.193,4.878,45.12,6.365,38.755,0.185,0.005,0.241,0.342,625.229,0.884,27,27,27.7,27.8,6.6,6.3,4,-9999,-9999,243.9,1273,34.4,-0.036,0.1
12-06-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.535,0.45,0.085,0.338,17.061,0.873,16.189,0.3,0,0.111,0.302,381.938,0.134,35.9,35.9,28.3,28.3,6,6,0.6,-9999,-9999,56.9,-9999,2.9,0,0.2
24-06-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.018,0.793,0.225,0.91,48.518,1.928,46.591,0.848,0.05,0.174,1.573,1285,0.068,1,1,28.6,28.6,3.2,3.1,0.9,-9999,-9999,57.2,38.6,2.3,-9999,0
24-06-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.153,0.983,0.17,0.745,48.871,1.898,46.974,1.615,0.008,1.569,10.836,1012.5,0.046,10,10,29.1,29.1,5,5.1,4.4,-9999,-9999,30.3,253,1.2,-9999,0
24-06-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,1.46,1.228,0.233,0.778,44.091,2.238,41.854,1.403,0.083,1.108,7.456,922.917,0.038,16.4,17.6,29.2,29,4.8,4.6,4.2,-9999,-9999,31.4,27.1,1.6,-9999,0
24-06-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.595,0.455,0.14,0.955,50.239,1.55,48.689,0.718,0.025,0.226,1.655,1212.708,0.06,0.4,0.6,29,28.7,3.6,3.6,0.75,-9999,-9999,70,62,2.2,-9999,0
09-07-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,2.955,2.4,0.555,10.068,77.325,13.023,64.303,0.34,0.028,0.693,0.712,1059.792,114.62,1.2,1.2,31,31,5.9,6,7,-9999,-9999,227.4,473.6,38.3,-9999,8.8
09-07-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,5.15,4.283,0.868,5.645,62.772,10.795,51.977,0.278,0.015,0.863,0.757,777.5,71.54,15.8,16.4,30.1,30.2,5.6,5.6,23.95,-9999,-9999,226.2,719.7,38.9,-9999,6.6
09-07-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,3.928,3.468,0.46,6.805,58.166,10.733,47.434,0.188,0.008,0.517,0.298,701.229,37.8,17.7,17.7,30.6,30.6,6.1,6.2,3.85,-9999,-9999,310.2,1431,57.2,0,3.5
10-07-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.533,0.41,0.123,7.168,70.247,7.7,62.547,0.283,0,0.961,0.581,918.125,52.553,31.8,31.8,30.1,30.8,7,4.4,1.5,-9999,-9999,248.7,-9999,27.3,-0.285,6.8
10-07-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.235,0.153,0.083,0.443,17.473,0.678,16.796,0.42,0.01,0.151,0.798,321.458,19.105,34.6,34.6,30.7,30.7,5.8,5.7,6.85,-9999,-9999,41.6,67.8,1.6,0,28.2
23-07-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.065,1.84,0.225,0.958,46.454,3.023,43.432,0.43,0.053,0.063,2.538,1242.292,109.165,2,2,29.6,29.6,2.6,2.7,1.18,-9999,-9999,108,57.6,7,-9999,36.1
23-07-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,2.505,2.183,0.323,1.105,36.609,3.61,32.999,0.69,0.055,0.426,4.909,823.688,94.675,15,14.9,29.5,29.6,4.4,4.6,2.95,-9999,-9999,53.1,65.6,5.2,-9999,26.2
23-07-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,2.968,2.568,0.4,1.38,33.085,4.348,28.738,0.678,0.133,0.127,2.711,733.458,76.74,19.7,20,29.5,29.5,4,4,1.85,-9999,-9999,48.8,32.8,6.4,-9999,17.6
23-07-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,1.023,0.855,0.168,0.623,43.992,1.645,42.347,0.395,0.028,0.175,4.384,1180,135.343,0.6,0.7,30.1,30.1,4.3,4.4,1.01,-9999,-9999,111.4,59.8,4.2,-9999,82.3
19-08-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.21,0.145,0.065,3.638,68.912,3.848,65.065,0.215,0.01,0.494,1.078,1004.375,-9999,33.9,33.9,32,32,6.7,6.3,2.1,-9999,-9999,320.5,384.8,17.9,0,-9999
19-08-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.308,0.24,0.068,0.195,18.26,0.503,17.757,0.245,0.023,0.085,0.507,346.521,-9999,36.2,36.2,31.2,31.2,6.5,5.5,1.05,-9999,-9999,74.5,22.3,2.1,0,-9999
20-08-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,5.545,4.995,0.55,8.528,67.731,14.073,53.659,0.3,0.035,0.535,0.291,1008.958,-9999,1.2,2.6,31.9,32,6.7,6.8,3.6,-9999,-9999,225.8,402.1,46.9,-9999,-9999
20-08-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,4.015,3.355,0.66,5.325,56.537,9.34,47.197,0.235,0.033,0.554,0.946,837.375,-9999,10.1,12,31.6,31.8,5.8,4.8,10.35,-9999,-9999,240.6,287.4,39.7,-9999,-9999
20-08-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,3.688,3.268,0.42,6.86,56.482,10.548,45.934,0.24,0.03,0.205,1.588,706.938,-9999,20.2,21.4,31.4,32.3,6.5,6.7,2.2,-9999,-9999,235.3,351.6,44,0.52,-9999
21-08-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.61,1.325,0.285,1.06,51.806,2.67,49.136,0.408,0.08,0.091,1.744,1127.5,-9999,10.9,11.5,30.6,30.6,2.3,2.3,1.6,-9999,-9999,127.1,33.4,6.6,-9999,-9999
21-08-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.228,0.975,0.253,0.615,32.532,1.843,30.689,0.845,0.07,0.248,2.622,593.667,-9999,26.8,26.8,31.3,31.2,4.2,4.2,3.65,-9999,-9999,38.5,26.3,2.2,-9999,-9999
21-08-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,1.58,1.275,0.305,0.83,28.773,2.41,26.363,0.91,0.208,0.071,1.734,507.479,-9999,29.7,29.7,30.9,31,4,4,2.2,-9999,-9999,31.6,11.6,2.7,-9999,-9999
21-08-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,1.188,0.988,0.2,0.8,52.88,1.988,50.892,0.433,0.023,0.328,5.402,1177.708,-9999,1,1.1,30.5,30.6,3.9,3.8,1.25,-9999,-9999,122.3,88.3,4.6,-9999,-9999
09-09-1997,1997,Joe Bay,25.2245,-80.5366,1.4,FB,2.695,2.445,0.25,3.485,55.558,6.18,49.378,0.39,0.043,0.901,0.872,823.833,-9999,0.6,0.6,29.3,29.3,6.7,6.7,1.8,-9999,-9999,142.5,145.4,15.9,-9999,-9999
09-09-1997,1997,Little Madeira Bay,25.1752,-80.6269,1.6,FB,2.7,2.245,0.455,6.463,60.42,9.163,51.258,0.27,0.025,0.403,0.642,760.75,-9999,15.8,16.2,29.5,29,6.2,6.5,7.95,-9999,-9999,223.8,366.5,33.9,-9999,-9999
09-09-1997,1997,TS/Ph9,25.1771,-80.4916,1.7,FB,1.905,1.585,0.32,3.328,54.845,5.233,49.612,0.17,0.015,0.312,0.182,725.542,-9999,20.5,24,28.5,28.6,6.3,6.3,1.95,-9999,-9999,322.6,348.8,30.8,2.56,-9999
10-09-1997,1997,TS/Ph10,25.0247,-80.681,2.3,FB,0.428,0.335,0.093,4.105,71.439,4.533,66.906,0.245,0.005,1.318,0.578,1016.458,-9999,31,31,28.6,28.6,6,6.1,2.15,-9999,-9999,291.6,906.5,18.5,0,-9999
10-09-1997,1997,TS/Ph11,24.9129,-80.938,3.1,FB,0.065,0.02,0.045,0.34,28.594,0.405,28.189,0.323,0.003,0.166,0.509,320.542,-9999,35.7,35.7,28.8,28.8,6.4,6.4,1.7,-9999,-9999,88.7,162,1.3,0,-9999
16-09-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,1.578,1.295,0.283,0.513,53.6,2.09,51.51,0.628,0.155,0.036,1.159,876.667,-9999,20.6,20.6,29,29,2.7,2.8,6.8,-9999,-9999,85.4,13.5,3.3,-9999,-9999
16-09-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.275,1.053,0.223,0.883,49.962,2.158,47.805,0.608,0.153,0.254,2.459,785.854,-9999,21.4,22.2,28.7,28.6,4.1,4,3.2,-9999,-9999,82.2,14.2,3.6,-9999,-9999
16-09-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,2.305,1.833,0.473,1.475,42.947,3.78,39.167,0.535,0.23,0.054,0.782,692.688,-9999,25.9,27,29.3,28.7,3.4,3.3,1.9,-9999,-9999,80.3,16.4,7.1,-9999,-9999
16-09-1997,1997,Tarpon Bay,25.4173,-80.9984,2.7,WWB,1.838,1.695,0.143,0.608,77.325,2.445,74.88,0.433,0.043,0.192,2.276,1334.583,-9999,0.7,0.7,28.9,28.8,3.7,3.7,2.6,-9999,-9999,178.8,57.5,5.7,-9999,-9999
08-10-1997,1997,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.265,0.168,0.098,0.298,61.695,0.563,61.133,1.098,0.07,2.207,5.531,998.75,82.213,11.8,11.9,29,29,7.5,7.5,4.9,-9999,-9999,56.2,8,0.5,-9999,146
08-10-1997,1997,Ponce de Leon Bay,25.3497,-81.1246,2.4,WWB,0.835,0.675,0.16,0.35,44.788,1.185,43.603,0.69,0.133,0.363,2.537,727.083,65.82,23.1,28.2,27.5,28.4,6.7,6.7,1.95,-9999,-9999,64.9,8.9,1.7,-9999,55.5
09-10-1997,1997,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,2.12,1.943,0.178,0.99,62.03,3.11,58.92,0.44,0.028,0.116,1.145,1239.792,128.095,1.2,1.2,28,28,6.9,7,0.56,-9999,-9999,141,113.1,7.1,-9999,41.2
