REGION,Site_ID,Replicate,SampleType,SDI,SAMID,Date,Time,Water_Depth,Water_Temperature,WPH,WPH_Notes,CDEP,SPH,SH2O,ASH,OM,FBD,FBGTPs,TP,TC,TN,SRECTPs,FBGTPw,SRECTPw
NESS,26,-3,#NAME?,10,NESS26-3-SF10,2008-09-04,,-9999,-9999,-9999,,10,6.77,97.95,35.9,64.1,0.02,483.6,0.85,-9999,-9999,-9999,-9999,-9999
NESS,11,-9999,#NAME?,0-2,NESS11-SS-0-2,2008-09-04,,-9999,-9999,-9999,,2,7.32,94.13,10.72,89.28,0.08,570.4,0.91,431.3,28.7,750.73,-9999,-9999
NESS,26,-9999,#NAME?,0-2,NESS26-SS-0-2,2008-09-04,,-9999,-9999,-9999,,2,7.03,83.82,51.94,48.06,0.24,237.42,1.15,-9999,-9999,-9999,-9999,-9999
NESS,26,-9999,#NAME?,10-Feb,NESS26-SS-2-10,2008-09-04,,-9999,-9999,-9999,,8,6.93,83.92,60.87,39.13,0.14,199.55,2.24,-9999,-9999,-9999,-9999,-9999
NESS,26,-9999,#NAME?,20-Oct,NESS26-SS-10-20,2008-09-04,,-9999,-9999,-9999,,10,6.61,86.53,19.7,80.3,0.17,245,4.12,-9999,-9999,-9999,-9999,-9999
NESS,11,-9999,#NAME?,10-Feb,NESS11-SS-2-10,2008-09-04,,-9999,-9999,-9999,,8,7.56,84.68,30.89,69.11,0.16,340.75,4.27,375,28,443.19,-9999,-9999
NESS,11,-9999,#NAME?,20-Oct,NESS11-SS-10-20,2008-09-04,,-9999,-9999,-9999,,10,7.47,78.6,62.49,37.51,0.26,181.85,4.73,256.5,13.1,287.32,-9999,-9999
NESS,17,-1,#NAME?,0-2,NESS17-1-SS-0-2,2008-09-05,,-9999,-9999,-9999,,2,8.1,72.72,76.95,23.05,0.36,170.32,1.23,-9999,-9999,-9999,-9999,-9999
NESS,1,-9999,#NAME?,0-2,NESS1-SS-0-2,2008-09-05,,-9999,-9999,-9999,,2,7.52,81.37,69.26,30.74,0.3,290,1.72,220.5,13.8,407.31,-9999,-9999
NESS,1,-9999,#NAME?,20-Oct,NESS1-SS-10-20,2008-09-05,,-9999,-9999,-9999,,10,7.61,61.59,82.58,17.42,0.48,114.08,5.48,196.1,7.7,163.95,-9999,-9999
NESS,17,-3,#NAME?,20-Oct,NESS17-3-SS-10-20,2008-09-05,,-9999,-9999,-9999,,10,7.56,68.84,76.37,23.63,0.28,207.5,5.85,-9999,-9999,-9999,-9999,-9999
NESS,17,-2,#NAME?,10-Feb,NESS17-2-SS-2-10,2008-09-05,,-9999,-9999,-9999,,8,7.45,66.1,84.44,15.56,0.55,137.57,6.06,-9999,-9999,-9999,-9999,-9999
NESS,1,-9999,#NAME?,10-Feb,NESS1-SS-2-10,2008-09-05,,-9999,-9999,-9999,,8,7.52,82.29,23.04,76.96,0.19,472.9,7.15,401.4,30.3,619.33,-9999,-9999
NESS,34,-1,#NAME?,-9999,NESS34-1-BP,2008-09-10,,-9999,-9999,-9999,,-9999,8.04,76.61,68.18,31.82,-9999,138.75,-9999,216.8,10.9,168.29,-9999,-9999
NESS,34,-2,#NAME?,-9999,NESS34-2-BP,2008-09-10,,-9999,-9999,-9999,,-9999,8.01,75.68,68.5,31.5,-9999,160.56,-9999,-9999,-9999,-9999,-9999,-9999
NESS,31,-9999,#NAME?,0-2,NESS31-SS-0-2,2008-09-10,,-9999,-9999,-9999,,2,8.12,68.1,82.31,17.69,0.43,139.2,1.19,-9999,-9999,-9999,-9999,-9999
NESS,32,-9999,#NAME?,0-2,NESS32-SS-0-2,2008-09-10,,-9999,-9999,-9999,,2,8.14,65.26,76.85,23.15,0.42,185.02,1.56,-9999,-9999,-9999,-9999,-9999
NESS,34,-9999,#NAME?,0-2,NESS34-SS-0-2,2008-09-10,,-9999,-9999,-9999,,2,8.13,58.66,83.42,16.58,0.73,185.02,2.71,156.2,7.4,245.18,-9999,-9999
NESS,32,-9999,#NAME?,20-Oct,NESS32-SS-10-20,2008-09-10,,-9999,-9999,-9999,,10,8.11,53.18,81.62,18.38,0.14,225.12,3.15,-9999,-9999,-9999,-9999,-9999
NESS,33,-9999,#NAME?,0-2,NESS33-SS-0-2,2008-09-10,,-9999,-9999,-9999,,2,8.16,58.66,81.95,18.05,0.66,237.79,3.16,-9999,-9999,-9999,-9999,-9999
NESS,32,-9999,#NAME?,10-Feb,NESS32-SS-2-10,2008-09-10,,-9999,-9999,-9999,,8,8.09,60.6,82.07,17.93,0.33,189.8,5,-9999,-9999,-9999,-9999,-9999
NESS,31,-9999,#NAME?,10-Feb,NESS31-SS-2-10,2008-09-10,,-9999,-9999,-9999,,8,8.06,60.7,90.81,9.19,0.39,162.81,5.13,-9999,-9999,-9999,-9999,-9999
NESS,34,-9999,#NAME?,10-Feb,NESS34-SS-2-10,2008-09-10,,-9999,-9999,-9999,,8,8.17,56.69,83.37,16.63,0.41,236.25,7.84,150.7,9.7,332.42,-9999,-9999
NESS,33,-9999,#NAME?,10-Feb,NESS33-SS-2-10,2008-09-10,,-9999,-9999,-9999,,8,8.14,55.32,84.51,15.49,0.66,198.4,10.54,-9999,-9999,-9999,-9999,-9999
NESS,27,-9999,#NAME?,0-2,NESS27-SS-0-2,2008-09-11,,-9999,-9999,-9999,,2,6.89,88.35,66.91,33.09,0.18,131.44,0.48,-9999,-9999,-9999,-9999,-9999
NESS,36,-9999,#NAME?,0-2,NESS36-SS-0-2,2008-09-11,,-9999,-9999,-9999,,2,8.17,72.18,76.29,23.71,0.43,150.71,1.31,-9999,-9999,-9999,-9999,-9999
NESS,35,-9999,#NAME?,0-2,NESS35-SS-0-2,2008-09-11,,-9999,-9999,-9999,,2,7.93,59.22,83.75,16.25,0.55,173.6,1.9,-9999,-9999,-9999,-9999,-9999
NESS,21,-9999,#NAME?,0-2,NESS21-SS-0-2,2008-09-11,,-9999,-9999,-9999,,2,7.03,81,63.62,36.38,0.34,291.76,2.01,-9999,-9999,-9999,-9999,-9999
NESS,27,-9999,#NAME?,10-Feb,NESS27-SS-2-10,2008-09-11,,-9999,-9999,-9999,,8,6.97,79.71,62.59,37.41,0.16,347.2,4.45,-9999,-9999,-9999,-9999,-9999
NESS,21,-9999,#NAME?,10-Feb,NESS21-SS-2-10,2008-09-11,,-9999,-9999,-9999,,8,7.36,68.57,72.84,27.16,0.32,191.25,4.92,-9999,-9999,-9999,-9999,-9999
NESS,36,-9999,#NAME?,10-Feb,NESS36-SS-2-10,2008-09-11,,-9999,-9999,-9999,,8,8.21,71.33,67.8,32.2,0.27,263.44,5.7,-9999,-9999,-9999,-9999,-9999
NESS,36,-9999,#NAME?,20-Oct,NESS36-SS-10-20,2008-09-11,,-9999,-9999,-9999,,10,7.93,72.71,63.75,36.25,0.3,303.85,9.06,-9999,-9999,-9999,-9999,-9999
NESS,35,-9999,#NAME?,10-Feb,NESS35-SS-2-10,2008-09-11,,-9999,-9999,-9999,,8,8.12,49.77,88.99,11.01,0.74,171.25,10.2,-9999,-9999,-9999,-9999,-9999
NESS,20,-1,#NAME?,0-2,NESS20-1-SS-0-2,2008-09-12,,-9999,-9999,-9999,,2,7.28,75.47,77.79,22.21,0.18,146.84,0.54,-9999,-9999,-9999,-9999,-9999
NESS,12,-9999,#NAME?,0-2,NESS12-SS-0-2,2008-09-12,,-9999,-9999,-9999,,2,7.81,87.66,31.24,68.76,0.1,397.15,0.78,-9999,-9999,-9999,-9999,-9999
NESS,30,-9999,#NAME?,0-2,NESS30-SS-0-2,2008-09-12,,-9999,-9999,-9999,,2,8.13,64.02,87.44,12.56,0.46,147.53,1.35,120.4,6,192.37,-9999,-9999
NESS,12,-9999,#NAME?,20-Oct,NESS12-SS-10-20,2008-09-12,,-9999,-9999,-9999,,10,7.64,54.82,94.28,5.72,0.62,27.99,1.74,-9999,-9999,-9999,-9999,-9999
NESS,12,-9999,#NAME?,10-Feb,NESS12-SS-2-10,2008-09-12,,-9999,-9999,-9999,,8,7.59,74.28,82.4,17.6,0.29,117.81,2.74,-9999,-9999,-9999,-9999,-9999
NESS,20,-3,#NAME?,20-Oct,NESS20-3-SS-10-20,2008-09-12,,-9999,-9999,-9999,,10,7.74,46.57,92.85,7.15,0.35,82.44,2.85,-9999,-9999,-9999,-9999,-9999
NESS,30,-9999,#NAME?,20-Oct,NESS30-SS-10-20,2008-09-12,,-9999,-9999,-9999,,10,8.28,46.53,91.69,8.31,0.38,98.66,3.72,62.7,5.3,143.3,-9999,-9999
NESS,20,-2,#NAME?,10-Feb,NESS20-2-SS-2-10,2008-09-12,,-9999,-9999,-9999,,8,7.29,66.53,88.74,11.26,0.43,122.89,4.25,-9999,-9999,-9999,-9999,-9999
NESS,30,-9999,#NAME?,10-Feb,NESS30-SS-2-10,2008-09-12,,-9999,-9999,-9999,,8,8.04,58.6,85.81,14.19,0.47,143.22,5.36,95.8,7.1,196.75,-9999,-9999
NESS,4,-9999,#NAME?,0-2,NESS4-SS-0-2,2008-09-15,,-9999,-9999,-9999,,2,7.5,88.04,50.75,49.25,0.12,300.24,0.7,-9999,-9999,-9999,-9999,-9999
NESS,2,-9999,#NAME?,0-2,NESS2-SS-0-2,2008-09-15,,-9999,-9999,-9999,,2,7.58,77.04,72.26,27.74,0.29,186.49,1.1,-9999,-9999,-9999,-9999,-9999
NESS,15,-1,#NAME?,0-2,NESS15-1-SS-0-2,2008-09-15,,-9999,-9999,-9999,,2,7.81,56.97,85.6,14.4,0.56,152.54,1.72,-9999,-9999,-9999,-9999,-9999
NESS,6,-9999,#NAME?,0-2,NESS6-SS-0-2,2008-09-15,,-9999,-9999,-9999,,2,7.38,86.1,49.11,50.89,0.16,580.48,1.87,285.9,21.2,695.44,-9999,-9999
NESS,6,-9999,#NAME?,20-Oct,NESS6-SS-10-20,2008-09-15,,-9999,-9999,-9999,,10,7.52,60.15,88.95,11.05,0.44,52.8,2.3,156.1,2.7,70.85,-9999,-9999
NESS,2,-9999,#NAME?,20-Oct,NESS2-SS-10-20,2008-09-15,,-9999,-9999,-9999,,10,7.56,64.17,86.76,13.24,0.44,56.28,2.48,-9999,-9999,-9999,-9999,-9999
NESS,2,-9999,#NAME?,10-Feb,NESS2-SS-2-10,2008-09-15,,-9999,-9999,-9999,,8,7.65,74.83,84.56,15.44,0.28,186.25,4.23,-9999,-9999,-9999,-9999,-9999
NESS,4,-9999,#NAME?,10-Feb,NESS4-SS-2-10,2008-09-15,,-9999,-9999,-9999,,8,7.44,83.54,56.21,43.79,0.18,327.36,4.82,-9999,-9999,-9999,-9999,-9999
NESS,6,-9999,#NAME?,10-Feb,NESS6-SS-2-10,2008-09-15,,-9999,-9999,-9999,,8,7.33,76.45,74.21,25.79,0.25,249.51,4.92,204.8,11.3,354.14,-9999,-9999
NESS,4,-9999,#NAME?,20-Oct,NESS4-SS-10-20,2008-09-15,,-9999,-9999,-9999,,10,7.38,73.29,67.05,32.95,0.35,200.08,6.92,-9999,-9999,-9999,-9999,-9999
NESS,15,-2,#NAME?,10-Feb,NESS15-2-SS-2-10,2008-09-15,,-9999,-9999,-9999,,8,8.08,54.13,87.88,12.12,0.56,169.2,7.65,-9999,-9999,-9999,-9999,-9999
NESS,14,-9999,#NAME?,0-2,NESS14-SS-0-2,2008-09-16,,-9999,-9999,-9999,,2,7.84,80.49,62.73,37.27,0.19,172.77,0.67,-9999,-9999,-9999,-9999,-9999
NESS,19,-9999,#NAME?,0-2,NESS19-SS-0-2,2008-09-16,,-9999,-9999,-9999,,2,7.25,86.37,44.7,55.3,0.18,265.89,0.97,-9999,-9999,-9999,-9999,-9999
NESS,18,-9999,#NAME?,0-2,NESS18-SS-0-2,2008-09-16,,-9999,-9999,-9999,,2,7.25,83.52,30.55,69.45,0.17,370.24,1.23,344.7,29.3,516.04,-9999,-9999
NESS,18,-9999,#NAME?,20-Oct,NESS18-SS-10-20,2008-09-16,,-9999,-9999,-9999,,10,7.43,69.03,82.19,17.81,0.39,55.22,2.17,119.9,3.6,81.22,-9999,-9999
NESS,19,-9999,#NAME?,20-Oct,NESS19-SS-10-20,2008-09-16,,-9999,-9999,-9999,,10,7.41,58.1,92.87,7.13,0.62,36.15,2.24,-9999,-9999,-9999,-9999,-9999
NESS,18,-9999,#NAME?,10-Feb,NESS18-SS-2-10,2008-09-16,,-9999,-9999,-9999,,8,7.2,86.59,22.22,77.78,0.15,335.1,3.93,424.9,33.9,481.82,-9999,-9999
NESS,14,-9999,#NAME?,10-Feb,NESS14-SS-2-10,2008-09-16,,-9999,-9999,-9999,,8,7.41,81.62,37.55,62.45,0.21,265.54,4.52,-9999,-9999,-9999,-9999,-9999
NESS,14,-9999,#NAME?,20-Oct,NESS14-SS-10-20,2008-09-16,,-9999,-9999,-9999,,10,7.56,75.03,54.68,45.32,0.34,150.94,5.15,-9999,-9999,-9999,-9999,-9999
NESS,19,-9999,#NAME?,10-Feb,NESS19-SS-2-10,2008-09-16,,-9999,-9999,-9999,,8,7.22,76.92,72.43,27.57,0.31,313.71,7.67,-9999,-9999,-9999,-9999,-9999
NESS,13,-9999,#NAME?,0-2,NESS13-SS-0-2,2008-09-17,,-9999,-9999,-9999,,2,7.74,73.79,77.37,22.63,0.39,165.5,1.3,-9999,-9999,-9999,-9999,-9999
NESS,16,-9999,#NAME?,0-2,NESS16-SS-0-2,2008-09-17,,-9999,-9999,-9999,,2,7.62,59.37,81.79,18.21,0.64,193.6,2.48,-9999,-9999,-9999,-9999,-9999
NESS,13,-9999,#NAME?,20-Oct,NESS13-SS-10-20,2008-09-17,,-9999,-9999,-9999,,10,8.06,52.36,86.71,13.29,0.29,143.44,4.11,-9999,-9999,-9999,-9999,-9999
NESS,13,-9999,#NAME?,10-Feb,NESS13-SS-2-10,2008-09-17,,-9999,-9999,-9999,,8,7.76,58.78,88.5,11.5,0.4,160.36,5.08,-9999,-9999,-9999,-9999,-9999
NESS,16,-9999,#NAME?,10-Feb,NESS16-SS-2-10,2008-09-17,,-9999,-9999,-9999,,8,7.79,48.45,89.52,10.48,0.69,147.87,8.15,-9999,-9999,-9999,-9999,-9999
NESS,28,-2,#NAME?,-9999,NESS28-2-SW,2006-09-15,10:35,31,28.5,6.43,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.58,-9999
NESS,28,-2,#NAME?,-9999,NESS28-2-SW,2008-09-02,,45,25,6.43,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.61,-9999
NESS,10,-3,#NAME?,-9999,NESS10-3-SW,2006-09-15,9:30,38,27.1,6.51,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.51,-9999
NESS,10,-3,#NAME?,-9999,NESS10-3-SW,2008-09-02,,46.67,25,6.51,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.14,-9999
NESS,10,-2,#NAME?,-9999,NESS10-2-SW,2006-09-15,9:00,39,26.9,6.61,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.96,-9999
NESS,10,-2,#NAME?,-9999,NESS10-2-SW,2008-09-02,,42.33,25,6.61,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.78,-9999
NESS,9,-3,#NAME?,-9999,NESS09-3-SW,2006-09-11,14:10,46,26.4,6.62,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.37,-9999
NESS,9,-2,#NAME?,-9999,NESS9-2-SW,2008-09-03,,42,25,6.62,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.16,13.95
NESS,28,-1,#NAME?,-9999,NESS28-1-SW,2006-09-15,10:05,40,28.4,6.72,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.34,-9999
NESS,28,-1,#NAME?,-9999,NESS28-1-SW,2008-09-02,,44.67,25,6.72,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.89,-9999
NESS,29,-3,#NAME?,-9999,NESS29-3-SW,2007-10-17,,35,25,6.85,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.96,-9999
NESS,29,-2,#NAME?,-9999,NESS29-2-SW,2007-10-17,,36,25,6.85,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.06,10.03
NESS,11,-1,#NAME?,-9999,NESS11-1-SW,2006-09-18,10:54,41,28.5,6.89,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.96,-9999
NESS,29,-1,#NAME?,-9999,NESS29-1-SW,2007-10-17,,36.33,25,6.89,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.17,-9999
NESS,11,-1,#NAME?,-9999,NESS11-1-SW,2008-09-04,,55.33,25,6.89,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.93,-9999
NESS,9,-1,#NAME?,-9999,NESS09-1-SW,2006-09-11,13:05,44.33,27.6,6.9,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.75,-9999
NESS,8,-3,#NAME?,-9999,NESS8-3-SW,2008-09-02,,38.67,25,6.9,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.13,-9999
NESS,28,-3,#NAME?,-9999,NESS28-3-SW,2006-09-15,11:10,36,28.7,6.92,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.72,-9999
NESS,11,-3,#NAME?,-9999,NESS11-3-SW,2006-09-18,11:55,41,30,6.92,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.34,-9999
NESS,28,-3,#NAME?,-9999,NESS28-3-SW,2008-09-02,,51.33,25,6.92,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.79,-9999
NESS,1,-1,#NAME?,-9999,NESS01-1-SW,2006-09-12,8:30,51.5,28.3,6.95,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.3,-9999
NESS,1,-1,#NAME?,-9999,NESS01-1-SW,2007-07-16,,26.67,23.5,6.95,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.57,7.81
NESS,1,-1,#NAME?,-9999,NESS1-1-SW,2008-09-05,,58,25,6.95,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.65,-9999
NESS,12,-1,#NAME?,-9999,NESS12-1-SW,2006-09-18,12:45,42,29.6,6.97,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.27,-9999
NESS,12,-1,#NAME?,-9999,NESS12-1-SW,2008-09-12,,42.67,25,6.97,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.79,-9999
NESS,26,-1,#NAME?,-9999,NESS26-1-SW,2006-09-18,8:30,50,28.4,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.44,-9999
NESS,1,-3,#NAME?,-9999,NESS01-3-SW,2008-07-21,,47,22.1,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.96,-9999
NESS,1,-1,#NAME?,-9999,NESS01-1-SW,2008-07-21,,48,22.1,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.82,27.28
NESS,1,-2,#NAME?,-9999,NESS01-2-SW,2008-07-21,,48.33,22.1,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.51,-9999
NESS,26,-1,#NAME?,-9999,NESS26-1-SW,2008-09-04,,63.33,20.2,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.72,9.3
NESS,11,-3,#NAME?,-9999,NESS11-3-SW,2008-09-04,,54,25,6.98,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.69,-9999
NESS,11,-2,#NAME?,-9999,NESS11-2-SW,2006-09-18,11:20,33,29.1,7,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.65,-9999
NESS,11,-2,#NAME?,-9999,NESS11-2-SW,2008-09-04,,53.33,25,7,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.62,-9999
NESS,1,-2,#NAME?,-9999,NESS01-2-SW,2007-07-16,,23.33,23.6,7.01,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.61,-9999
NESS,10,-1,#NAME?,-9999,NESS10-1-SW,2007-10-16,,38.67,25,7.01,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.72,-9999
NESS,10,-2,#NAME?,-9999,NESS10-2-SW,2007-10-16,,40,25,7.01,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.89,-9999
NESS,11,-1,#NAME?,-9999,NESS11-1-SW,2007-10-18,,38.67,25,7.01,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.96,-9999
NESS,11,-3,#NAME?,-9999,NESS11-3-SW,2007-10-18,,42,25,7.01,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.89,-9999
NESS,18,-3,#NAME?,-9999,NESS18-3-SW,2007-07-20,,24.33,22.3,7.02,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.57,-9999
NESS,10,-3,#NAME?,-9999,NESS10-3-SW,2007-10-16,,36,25,7.02,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.34,-9999
NESS,11,-2,#NAME?,-9999,NESS11-2-SW,2007-10-18,,37.67,25,7.02,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.03,-9999
NESS,1,-3,#NAME?,-9999,NESS01-3-SW,2007-07-16,,24,23.3,7.04,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.16,-9999
NESS,7,-1,#NAME?,-9999,NESS07-1-SW,2006-09-11,9:00,22.33,27.7,7.07,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.99,-9999
NESS,6,-3,#NAME?,-9999,NESS06-3-SF,2006-09-20,12:05,-9999,27.4,7.07,,4.5,7.17,97.06,41.72,58.28,0.02,795.67,0.69,-9999,-9999,-9999,-9999,-9999
NESS,6,-3,#NAME?,-9999,NESS06-3-SW,2006-09-20,12:05,38,27.4,7.07,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.06,-9999
NESS,7,-1,#NAME?,-9999,NESS7-1-SW,2008-09-03,,31.67,25,7.07,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.03,-9999
NESS,6,-3,#NAME?,-9999,NESS6-3-SW,2008-09-15,,35.33,24.5,7.07,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.67,-9999
NESS,26,-3,#NAME?,-9999,NESS26-3-SW,2006-09-18,10:00,47,28.6,7.08,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4,-9999
NESS,28,-3,#NAME?,-9999,NESS28-3-SW,2007-10-16,,35.67,25,7.08,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.24,-9999
NESS,28,-1,#NAME?,-9999,NESS28-1-SW,2007-10-16,,41,25,7.08,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.71,-9999
NESS,28,-2,#NAME?,-9999,NESS28-2-SW,2007-10-16,,41.33,25,7.08,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.48,-9999
NESS,26,-3,#NAME?,-9999,NESS26-3-SW,2008-09-04,,58,20.2,7.08,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.93,-9999
NESS,1,-2,#NAME?,-9999,NESS01-2-SW,2006-09-12,9:00,49,28.3,7.1,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.37,9.07
NESS,26,-2,#NAME?,-9999,NESS26-2-SW,2006-09-18,9:15,48,28.4,7.1,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4,-9999
NESS,26,-2,#NAME?,-9999,NESS26-2-SW,2008-09-04,,58.33,20.2,7.1,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.17,-9999
NESS,1,-2,#NAME?,-9999,NESS1-2-SW,2008-09-05,,60.67,25,7.1,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.59,-9999
NESS,9,-1,#NAME?,-9999,NESS09-1-SW,2007-10-16,,33.33,25,7.11,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.17,4.9
NESS,9,-3,#NAME?,-9999,NESS09-3-SW,2007-10-16,,41.67,25,7.11,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.2,-9999
NESS,4,-1,#NAME?,-9999,NESS04-1-SW,2006-09-20,9:19,38,26.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.99,-9999
NESS,6,-3,#NAME?,-9999,NESS06-3-SW,2007-07-20,,11,22.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.77,-9999
NESS,18,-1,#NAME?,-9999,NESS18-1-SW,2007-07-20,,25.67,22.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.95,-9999
NESS,9,-2,#NAME?,-9999,NESS09-2-SW,2007-10-16,,37.67,25,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.48,-9999
NESS,27,-1,#NAME?,-9999,NESS27-1-SW,2007-10-16,,3,25.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.58,-9999
NESS,27,-2,#NAME?,-9999,NESS27-2-SW,2007-10-16,,4,25.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.38,-9999
NESS,27,-3,#NAME?,-9999,NESS27-3-SW,2007-10-16,,4,25.2,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.38,-9999
NESS,4,-1,#NAME?,-9999,NESS4-1-SW,2008-09-15,,38.67,20.6,7.12,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.93,-9999
NESS,4,-3,#NAME?,-9999,NESS04-3-SW,2006-09-20,10:05,47,25.9,7.14,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.61,-9999
NESS,18,-2,#NAME?,-9999,NESS18-2-SW,2007-07-20,,25,22.2,7.14,,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.98,-9999
